Focal plane radial distance at f/69 (m),unapod_272_Lg1,apod_272_Lg1,unapod_272_Lg2,apod_272_Lg2,unapod_272_Sm,apod_272_Sm,unapod_453_Lg1,apod_453_Lg1,unapod_453_Lg2,apod_453_Lg2,unapod_453_Sm,apod_453_Sm
0.0008777982857142857,4.172355197640438e-07,4.2347494909526593e-07,1.8975572217580752e-06,8.035680251006758e-07,6.8593866064072e-08,4.4235241194643565e-08,3.4033752352876816e-07,4.35538976731568e-07,7.782395479836805e-08,2.2978610586503425e-07,3.7585050735365437e-07,1.979143844722937e-07
0.0008810314285714286,5.074692917406731e-07,5.016034718623439e-07,2.0594450600199676e-06,8.114391439642208e-07,6.943248091229279e-08,3.6788811520706426e-08,4.5327563614849413e-07,4.142152856836507e-07,7.884829429369531e-08,2.5950881135746934e-07,3.761828463891344e-07,1.9628249784456516e-07
0.0008842645714285714,7.209393983568831e-07,5.784957520219511e-07,2.1469547482084613e-06,8.289871677969104e-07,6.497305994560951e-08,3.10974385875742e-08,5.798229687460061e-07,3.705951953172441e-07,9.120770072936374e-08,2.589949363453883e-07,3.42044313164215e-07,1.8383896848327576e-07
0.0008874977142857142,1.0144974644097394e-06,6.531520234504634e-07,2.035429014734083e-06,7.721735631128385e-07,6.482618045350194e-08,2.8304228967893653e-08,7.231426514346072e-07,3.3096819439982837e-07,9.462694930024956e-08,2.6377330371047075e-07,3.202823197365033e-07,1.7778952476519342e-07
0.0008907308571428571,1.3307381195649095e-06,6.947422752841818e-07,1.890494836603489e-06,7.430749685192173e-07,6.126523146652275e-08,3.39038424445101e-08,8.289500431232168e-07,2.9016874386660746e-07,1.1465338874328076e-07,2.395551446494798e-07,2.744998385670182e-07,1.6534543446081945e-07
0.000893964,1.6720586151715004e-06,7.174122426832876e-07,1.575870685954646e-06,6.543918451534058e-07,5.989227537018091e-08,4.3435936284313734e-08,9.236326365366994e-07,2.4818814689888333e-07,1.2660640720764548e-07,2.1843474488729034e-07,2.366934700360375e-07,1.5623411371913289e-07
0.0008971971428571429,1.959296481727776e-06,7.072873769411171e-07,1.2082327494804951e-06,5.539150033420375e-07,5.789085985858558e-08,5.752730721220392e-08,9.754169977413446e-07,2.0596293069582112e-07,1.3754955827558534e-07,1.9033645544480977e-07,1.9569624709749556e-07,1.469754937655179e-07
0.0009004302857142857,2.1088379793894038e-06,6.526325137021362e-07,8.805909498411189e-07,4.72215514873113e-07,5.548255694264214e-08,7.91731019234409e-08,9.613533587522292e-07,1.7742399282455413e-07,1.524493727884808e-07,1.5938938594324384e-07,1.5737598207903668e-07,1.38817672716903e-07
0.0009036634285714285,2.117041286479513e-06,5.655324432996122e-07,5.892481150481294e-07,3.9522762373130033e-07,5.3136685484332754e-08,1.0550000834613992e-07,8.960575461072699e-07,1.598057894948399e-07,1.6513667944720106e-07,1.3388319299893093e-07,1.2666202749191663e-07,1.3316735499463323e-07
0.0009068965714285715,1.9760187664581808e-06,4.5675684377838474e-07,3.6449552085733437e-07,3.274002849586621e-07,5.088142679859139e-08,1.3459630455934415e-07,7.873990897986636e-07,1.5365741713161628e-07,1.7388392024834834e-07,1.1840832034688778e-07,1.0616444389776208e-07,1.3055284137797895e-07
0.0009101297142857143,1.702885779506167e-06,3.4229219513210696e-07,2.2471811221716185e-07,2.714215494426379e-07,4.877729094603315e-08,1.6404710465812898e-07,6.493474851083013e-07,1.5816695623194503e-07,1.7740445734632814e-07,1.1632289097510625e-07,9.754815819776734e-08,1.312170490938551e-07
0.0009133628571428572,1.3384325378349711e-06,2.41494336467689e-07,1.7437515960426266e-07,2.2816388937623411e-07,4.692353349597404e-08,1.9117713691949382e-07,4.999984521344713e-07,1.7125439064956566e-07,1.751512903848692e-07,1.292705974064871e-07,1.0137660131142904e-07,1.3506147657951678e-07
0.000916596,9.41697817064707e-07,1.744960475628801e-07,2.0420259848247372e-07,1.9687675852066087e-07,4.545593928854515e-08,2.133425196776681e-07,3.589558546476266e-07,1.8983508507575606e-07,1.6751007434685809e-07,1.5691775813316104e-07,1.1705909076393728e-07,1.4162322784385562e-07
0.0009198291428571428,5.812213503728591e-07,1.5923590278926625e-07,2.9353830442038124e-07,1.7557550280866784e-07,4.4535770042667606e-08,2.2823857611923646e-07,2.4448246251229353e-07,2.102252438733818e-07,1.5584415255189324e-07,1.9694708487244445e-07,1.4290950642414395e-07,1.5009419922508384e-07
0.0009230622857142857,3.2433563682208015e-07,2.085601667206374e-07,4.14337810166347e-07,1.615505549075768e-07,4.4330954362922946e-08,2.341869060671776e-07,1.7086731604393157e-07,2.286365080449879e-07,1.423740119170937e-07,2.4531259825440504e-07,1.7631258352212542e-07,1.5938660378931947e-07
0.0009262954285714286,2.2622091271398593e-07,3.27863136068567e-07,5.361879193924395e-07,1.5190855290496445e-07,4.499171682324631e-08,2.3036555154055353e-07,1.4641752587917587e-07,2.4168945251814203e-07,1.299020672653509e-07,2.9672581024683517e-07,2.1398254889569644e-07,1.6824241443071983e-07
0.0009295285714285714,3.205247084605851e-07,5.136683684472722e-07,6.314806622881584e-07,1.4405908781084752e-07,4.6623686002197104e-08,2.1695126846356087e-07,1.7237606869303194e-07,2.4686911216215445e-07,1.214209154685598e-07,3.4531213218123256e-07,2.5228823184398737e-07,1.7537702675837553e-07
0.0009327617142857143,6.131234432258561e-07,7.534218135502041e-07,6.799025455786753e-07,1.3607635845311663e-07,4.926201755405741e-08,1.9515218350814902e-07,2.4291386221773583e-07,2.4285187374447584e-07,1.1966430525594657e-07,3.8535263990345337e-07,2.8761061051208325e-07,1.7964074270182244e-07
0.0009359948571428571,1.08011271648235e-06,1.0265877993599464e-06,6.715240096711421e-07,1.2689108523129281e-07,5.2850181408898976e-08,1.6712145778437786e-07,3.4617091470060717e-07,2.2965174638139009e-07,1.2667128789137244e-07,4.1201325691779254e-07,3.1669425540921844e-07,1.8017689169147923e-07
0.000939228,1.6704355142638063e-06,1.3069384581125892e-06,6.080188600373762e-07,1.1629993893399286e-07,5.72267849656309e-08,1.3575652721145568e-07,4.661569599831306e-07,2.0856212157210133e-07,1.4343337872551332e-07,4.2196325856065107e-07,3.369541579151216e-07,1.7655371044379589e-07
0.0009424611428571429,2.3128055020452146e-06,1.5657386849625488e-06,5.018618956162127e-07,1.0481191349982461e-07,6.212315276322427e-08,1.0440223705568401e-07,5.851934023593985e-07,1.8190112795747942e-07,1.69682225197887e-07,4.137982133977806e-07,3.4670426460653616e-07,1.6884933123620198e-07
0.0009456942857142857,2.9258809572156005e-06,1.7753827108024798e-06,3.7369184580411106e-07,9.337789791927983e-08,6.717339425304094e-08,7.648763295995473e-08,6.865052433774587e-07,1.5259661124767378e-07,2.0385345562053266e-07,3.8820750548428014e-07,3.452832820263851e-07,1.576759576136165e-07
0.0009489274285714286,3.4301106581604436e-06,1.9129583294173163e-06,2.4832983151456666e-07,8.306610607969554e-08,7.193742415015947e-08,5.51324180905468e-08,7.565635587946798e-07,1.2365773832568002e-07,2.432348961254505e-07,3.478594377472706e-07,3.3306589920780207e-07,1.44141841426301e-07
0.0009521605714285714,3.7593953924040264e-06,1.963210880971074e-06,1.5016094353029024e-07,7.474649278329214e-08,7.593594136891845e-08,4.275282885729847e-08,7.86834541519191e-07,9.753784035074217e-08,2.842788879558831e-07,2.97009078530321e-07,3.113618654208061e-07,1.2977575550397232e-07
0.0009553937142857143,3.830605460338186e-06,1.8764865434793026e-06,1.0078354436383318e-07,6.744086526818916e-08,7.906159549608321e-08,4.305122928936911e-08,7.576125037794681e-07,6.698726788074104e-08,3.338998537434097e-07,2.219465786321758e-07,2.7086661771597466e-07,1.1365079144004897e-07
0.0009586268571428571,4.5030788870829875e-06,1.9756242974138367e-06,1.3063482393200324e-07,6.508950376268353e-08,7.348008388226432e-08,1.1943907626149593e-07,9.498437067319785e-07,7.760074315077003e-08,1.1159980845510252e-07,8.232714511060599e-08,1.3229346163920564e-07,1.172779969605641e-07
